"TIME","GEO","INDIC_DE","Value","Flag and Footnotes"
"1988","Iceland","Percentage first order live births","35.5",""
"1988","Liechtenstein","Proportion of live births outside marriage","5.5",""
"1988","Liechtenstein","Total fertility rate",":",""
"1988","Liechtenstein","Mean age of women at childbirth",":",""
"1988","Liechtenstein","Mean age of women at birth of first child",":",""
"1988","Liechtenstein","Percentage first order live births",":",""
"1988","Norway","Proportion of live births outside marriage","33.7",""
"1988","Norway","Total fertility rate","1.84",""
"1988","Norway","Mean age of women at childbirth","27.8",""
"1988","Norway","Mean age of women at birth of first child",":",""
"1988","Norway","Percentage first order live births","44.0",""
"1988","Switzerland","Proportion of live births outside marriage","6.1",""
"1988","Switzerland","Total fertility rate","1.57",""
"1988","Switzerland","Mean age of women at childbirth","28.8",""
"1988","Switzerland","Mean age of women at birth of first child",":",""
"1988","Switzerland","Percentage first order live births","45.1",""
"1988","Montenegro","Proportion of live births outside marriage",":",""
"1988","Montenegro","Total fertility rate",":",""
"1988","Montenegro","Mean age of women at childbirth",":",""
"1988","Montenegro","Mean age of women at birth of first child",":",""
"1988","Montenegro","Percentage first order live births",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Proportion of live births outside marriage","6.9",""
"1988","Former Yugoslav Republic of Macedonia, the","Total fertility rate",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Mean age of women at childbirth",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Mean age of women at birth of first child",":",""
"1988","Former Yugoslav Republic of Macedonia, the","Percentage first order live births","42.2",""
"1988","Albania","Proportion of live births outside marriage",":",""
"1988","Albania","Total fertility rate",":",""
"1988","Albania","Mean age of women at childbirth",":",""
"1988","Albania","Mean age of women at birth of first child",":",""
"1988","Albania","Percentage first order live births","34.6",""
"1988","Serbia","Proportion of live births outside marriage",":",""
"1988","Serbia","Total fertility rate",":",""
"1988","Serbia","Mean age of women at childbirth",":",""
"1988","Serbia","Mean age of women at birth of first child",":",""
"1988","Serbia","Percentage first order live births",":",""
"1988","Turkey","Proportion of live births outside marriage",":",""
"1988","Turkey","Total fertility rate",":",""
"1988","Turkey","Mean age of women at childbirth",":",""
"1988","Turkey","Mean age of women at birth of first child",":",""
"1988","Turkey","Percentage first order live births",":",""
"1988","Andorra","Proportion of live births outside marriage",":",""
"1988","Andorra","Total fertility rate",":",""
"1988","Andorra","Mean age of women at childbirth",":",""
"1988","Andorra","Mean age of women at birth of first child",":",""
"1988","Andorra","Percentage first order live births",":",""
"1988","Belarus","Proportion of live births outside marriage",":",""
"1988","Belarus","Total fertility rate",":",""
"1988","Belarus","Mean age of women at childbirth",":",""
"1988","Belarus","Mean age of women at birth of first child",":",""
"1988","Belarus","Percentage first order live births",":",""
"1988","Bosnia and Herzegovina","Proportion of live births outside marriage",":",""
"1988","Bosnia and Herzegovina","Total fertility rate",":",""
"1988","Bosnia and Herzegovina","Mean age of women at childbirth",":",""
"1988","Bosnia and Herzegovina","Mean age of women at birth of first child",":",""
"1988","Bosnia and Herzegovina","Percentage first order live births",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":",""
"1988","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage first order live births",":",""
"1988","Moldova","Proportion of live births outside marriage",":",""
"1988","Moldova","Total fertility rate",":",""
"1988","Moldova","Mean age of women at childbirth",":",""
"1988","Moldova","Mean age of women at birth of first child",":",""
"1988","Moldova","Percentage first order live births",":",""
"1988","Russia","Proportion of live births outside marriage",":",""
"1988","Russia","Total fertility rate",":",""
"1988","Russia","Mean age of women at childbirth",":",""
"1988","Russia","Mean age of women at birth of first child",":",""
"1988","Russia","Percentage first order live births",":",""
"1988","San Marino","Proportion of live births outside marriage",":",""
"1988","San Marino","Total fertility rate",":",""
"1988","San Marino","Mean age of women at childbirth",":",""
"1988","San Marino","Mean age of women at birth of first child",":",""
"1988","San Marino","Percentage first order live births",":",""
"1988","Ukraine","Proportion of live births outside marriage",":",""
"1988","Ukraine","Total fertility rate",":",""
"1988","Ukraine","Mean age of women at childbirth",":",""
"1988","Ukraine","Mean age of women at birth of first child",":",""
"1988","Ukraine","Percentage first order live births",":",""
"1988","Armenia","Proportion of live births outside marriage",":",""
"1988","Armenia","Total fertility rate",":",""
"1988","Armenia","Mean age of women at childbirth",":",""
"1988","Armenia","Mean age of women at birth of first child",":",""
"1988","Armenia","Percentage first order live births",":",""
"1988","Azerbaijan","Proportion of live births outside marriage",":",""
"1988","Azerbaijan","Total fertility rate",":",""
"1988","Azerbaijan","Mean age of women at childbirth",":",""
"1988","Azerbaijan","Mean age of women at birth of first child",":",""
"1988","Azerbaijan","Percentage first order live births",":",""
"1988","Georgia","Proportion of live births outside marriage",":",""
"1988","Georgia","Total fertility rate",":",""
"1988","Georgia","Mean age of women at childbirth",":",""
"1988","Georgia","Mean age of women at birth of first child",":",""
"1988","Georgia","Percentage first order live births",":",""
"1989","European Union (28 countries)","Proportion of live births outside marriage",":",""
"1989","European Union (28 countries)","Total fertility rate",":",""
"1989","European Union (28 countries)","Mean age of women at childbirth",":",""
"1989","European Union (28 countries)","Mean age of women at birth of first child",":",""
"1989","European Union (28 countries)","Percentage first order live births",":",""
"1989","European Union (27 countries)","Proportion of live births outside marriage",":",""
"1989","European Union (27 countries)","Total fertility rate",":",""
"1989","European Union (27 countries)","Mean age of women at childbirth",":",""
"1989","European Union (27 countries)","Mean age of women at birth of first child",":",""
"1989","European Union (27 countries)","Percentage first order live births",":",""
"1989","Euro area (18 countries)","Proportion of live births outside marriage",":",""
"1989","Euro area (18 countries)","Total fertility rate",":",""
"1989","Euro area (18 countries)","Mean age of women at childbirth",":",""
"1989","Euro area (18 countries)","Mean age of women at birth of first child",":",""
"1989","Euro area (18 countries)","Percentage first order live births",":",""
"1989","Euro area (17 countries)","Proportion of live births outside marriage","15.4",""
"1989","Euro area (17 countries)","Total fertility rate",":",""
"1989","Euro area (17 countries)","Mean age of women at childbirth",":",""
"1989","Euro area (17 countries)","Mean age of women at birth of first child",":",""
"1989","Euro area (17 countries)","Percentage first order live births",":",""
"1989","Euro area (16 countries)","Proportion of live births outside marriage","15.3",""
"1989","Euro area (16 countries)","Total fertility rate",":",""
"1989","Euro area (16 countries)","Mean age of women at childbirth",":",""
"1989","Euro area (16 countries)","Mean age of women at birth of first child",":",""
"1989","Euro area (16 countries)","Percentage first order live births",":",""
"1989","Belgium","Proportion of live births outside marriage","11.3",""
"1989","Belgium","Total fertility rate","1.58",""
"1989","Belgium","Mean age of women at childbirth","27.8",""
"1989","Belgium","Mean age of women at birth of first child","26.3",""
"1989","Belgium","Percentage first order live births","47.3",""
"1989","Bulgaria","Proportion of live births outside marriage","11.4",""
"1989","Bulgaria","Total fertility rate","1.90",""
"1989","Bulgaria","Mean age of women at childbirth","23.9",""
"1989","Bulgaria","Mean age of women at birth of first child",":",""
"1989","Bulgaria","Percentage first order live births","48.0",""
"1989","Czech Republic","Proportion of live births outside marriage","7.9",""
"1989","Czech Republic","Total fertility rate","1.87",""
"1989","Czech Republic","Mean age of women at childbirth","24.8",""
"1989","Czech Republic","Mean age of women at birth of first child",":",""
"1989","Czech Republic","Percentage first order live births","47.4",""
"1989","Denmark","Proportion of live births outside marriage","46.1",""
"1989","Denmark","Total fertility rate","1.62",""
"1989","Denmark","Mean age of women at childbirth","28.3",""
"1989","Denmark","Mean age of women at birth of first child","26.3",""
"1989","Denmark","Percentage first order live births","47.0",""
"1989","Germany (until 1990 former territory of the FRG)","Proportion of live births outside marriage",":",""
"1989","Germany (until 1990 former territory of the FRG)","Total fertility rate",":",""
"1989","Germany (until 1990 former territory of the FRG)","Mean age of women at childbirth",":",""
"1989","Germany (until 1990 former territory of the FRG)","Mean age of women at birth of first child",":",""
"1989","Germany (until 1990 former territory of the FRG)","Percentage first order live births",":",""
"1989","Germany (including former GDR)","Proportion of live births outside marriage","15.5",""
"1989","Germany (including former GDR)","Total fertility rate",":",""
"1989","Germany (including former GDR)","Mean age of women at childbirth",":",""
"1989","Germany (including former GDR)","Mean age of women at birth of first child",":",""
"1989","Germany (including former GDR)","Percentage first order live births",":",""
"1989","Estonia","Proportion of live births outside marriage","25.3",""
"1989","Estonia","Total fertility rate","2.22",""
"1989","Estonia","Mean age of women at childbirth","25.7",""
"1989","Estonia","Mean age of women at birth of first child","22.8",""
"1989","Estonia","Percentage first order live births","44.0",""
"1989","Ireland","Proportion of live births outside marriage","12.8",""
"1989","Ireland","Total fertility rate","2.08",""
"1989","Ireland","Mean age of women at childbirth","29.9",""
"1989","Ireland","Mean age of women at birth of first child",":",""
"1989","Ireland","Percentage first order live births","32.7",""
"1989","Greece","Proportion of live births outside marriage","2.1",""
"1989","Greece","Total fertility rate","1.40",""
"1989","Greece","Mean age of women at childbirth","27.0",""
"1989","Greece","Mean age of women at birth of first child",":",""
"1989","Greece","Percentage first order live births","44.4",""
"1989","Spain","Proportion of live births outside marriage","9.4",""
"1989","Spain","Total fertility rate","1.40",""
"1989","Spain","Mean age of women at childbirth","28.7",""
"1989","Spain","Mean age of women at birth of first child","26.6",""
"1989","Spain","Percentage first order live births","50.0",""
"1989","France","Proportion of live births outside marriage",":",""
"1989","France","Total fertility rate",":",""
"1989","France","Mean age of women at childbirth",":",""
"1989","France","Mean age of women at birth of first child",":",""
"1989","France","Percentage first order live births",":",""
"1989","France (metropolitan)","Proportion of live births outside marriage","28.2",""
"1989","France (metropolitan)","Total fertility rate","1.79",""
"1989","France (metropolitan)","Mean age of women at childbirth","28.2",""
"1989","France (metropolitan)","Mean age of women at birth of first child",":",""
"1989","France (metropolitan)","Percentage first order live births","41.5",""
"1989","Croatia","Proportion of live births outside marriage","6.6",""
"1989","Croatia","Total fertility rate",":",""
"1989","Croatia","Mean age of women at childbirth",":",""
"1989","Croatia","Mean age of women at birth of first child",":",""
"1989","Croatia","Percentage first order live births",":",""
"1989","Italy","Proportion of live births outside marriage","6.1",""
"1989","Italy","Total fertility rate","1.33",""
"1989","Italy","Mean age of women at childbirth","28.8",""
"1989","Italy","Mean age of women at birth of first child","26.7",""
"1989","Italy","Percentage first order live births","49.0",""
"1989","Cyprus","Proportion of live births outside marriage","0.7",""
"1989","Cyprus","Total fertility rate","2.36",""
"1989","Cyprus","Mean age of women at childbirth","27.1",""
"1989","Cyprus","Mean age of women at birth of first child",":",""
"1989","Cyprus","Percentage first order live births","37.0",""
"1989","Latvia","Proportion of live births outside marriage","15.9",""
"1989","Latvia","Total fertility rate",":",""
"1989","Latvia","Mean age of women at childbirth",":",""
"1989","Latvia","Mean age of women at birth of first child",":",""
"1989","Latvia","Percentage first order live births","46.8",""
"1989","Lithuania","Proportion of live births outside marriage","6.7",""
"1989","Lithuania","Total fertility rate","1.98",""
"1989","Lithuania","Mean age of women at childbirth","25.9",""
"1989","Lithuania","Mean age of women at birth of first child",":",""
"1989","Lithuania","Percentage first order live births","48.3",""
"1989","Luxembourg","Proportion of live births outside marriage","11.6",""
"1989","Luxembourg","Total fertility rate","1.52",""
"1989","Luxembourg","Mean age of women at childbirth","28.2",""
"1989","Luxembourg","Mean age of women at birth of first child",":",""
"1989","Luxembourg","Percentage first order live births","45.6",""
"1989","Hungary","Proportion of live births outside marriage","12.4",""
"1989","Hungary","Total fertility rate","1.82",""
"1989","Hungary","Mean age of women at childbirth","25.5",""
"1989","Hungary","Mean age of women at birth of first child",":",""
"1989","Hungary","Percentage first order live births","43.8",""
"1989","Malta","Proportion of live births outside marriage","1.7",""
"1989","Malta","Total fertility rate","2.10",""
"1989","Malta","Mean age of women at childbirth","28.9",""
"1989","Malta","Mean age of women at birth of first child",":",""
"1989","Malta","Percentage first order live births",":",""
"1989","Netherlands","Proportion of live births outside marriage","10.7",""
"1989","Netherlands","Total fertility rate","1.55",""
"1989","Netherlands","Mean age of women at childbirth","29.2",""
"1989","Netherlands","Mean age of women at birth of first child",":",""
"1989","Netherlands","Percentage first order live births","44.3",""
"1989","Austria","Proportion of live births outside marriage","22.6",""
"1989","Austria","Total fertility rate","1.45",""
"1989","Austria","Mean age of women at childbirth","27.1",""
"1989","Austria","Mean age of women at birth of first child","24.8",""
"1989","Austria","Percentage first order live births","46.7",""
"1989","Poland","Proportion of live births outside marriage",":",""
"1989","Poland","Total fertility rate",":",""
"1989","Poland","Mean age of women at childbirth",":",""
"1989","Poland","Mean age of women at birth of first child",":",""
"1989","Poland","Percentage first order live births","37.8",""
"1989","Portugal","Proportion of live births outside marriage","14.5",""
"1989","Portugal","Total fertility rate","1.57",""
"1989","Portugal","Mean age of women at childbirth","27.2",""
"1989","Portugal","Mean age of women at birth of first child",":",""
"1989","Portugal","Percentage first order live births",":",""
"1989","Romania","Proportion of live births outside marriage",":",""
"1989","Romania","Total fertility rate","2.22",""
"1989","Romania","Mean age of women at childbirth","26.2",""
"1989","Romania","Mean age of women at birth of first child",":",""
"1989","Romania","Percentage first order live births","39.2",""
"1989","Slovenia","Proportion of live births outside marriage","23.2",""
"1989","Slovenia","Total fertility rate","1.52",""
"1989","Slovenia","Mean age of women at childbirth","25.8",""
"1989","Slovenia","Mean age of women at birth of first child",":",""
"1989","Slovenia","Percentage first order live births","47.9",""
"1989","Slovakia","Proportion of live births outside marriage","7.2",""
"1989","Slovakia","Total fertility rate","2.07",""
"1989","Slovakia","Mean age of women at childbirth","25.1",""
"1989","Slovakia","Mean age of women at birth of first child",":",""
"1989","Slovakia","Percentage first order live births","41.4",""
"1989","Finland","Proportion of live births outside marriage","22.9",""
"1989","Finland","Total fertility rate","1.71",""
"1989","Finland","Mean age of women at childbirth","28.8",""
"1989","Finland","Mean age of women at birth of first child",":",""
"1989","Finland","Percentage first order live births","39.8",""
"1989","Sweden","Proportion of live births outside marriage","51.8",""
"1989","Sweden","Total fertility rate","2.01",""
"1989","Sweden","Mean age of women at childbirth","28.6",""
"1989","Sweden","Mean age of women at birth of first child",":",""
"1989","Sweden","Percentage first order live births",":",""
"1989","United Kingdom","Proportion of live births outside marriage","26.6",""
"1989","United Kingdom","Total fertility rate","1.79",""
"1989","United Kingdom","Mean age of women at childbirth","27.6",""
"1989","United Kingdom","Mean age of women at birth of first child","27.1",""
"1989","United Kingdom","Percentage first order live births","39.8",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Proportion of live births outside marriage",":",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Total fertility rate",":",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Mean age of women at childbirth",":",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Mean age of women at birth of first child",":",""
"1989","European Economic Area (EU-28 plus IS, LI, NO)","Percentage first order live births",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Proportion of live births outside marriage",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Total fertility rate",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Mean age of women at childbirth",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Mean age of women at birth of first child",":",""
"1989","European Economic Area (EU-27 plus IS, LI, NO)","Percentage first order live births",":",""
"1989","European Free Trade Association","Proportion of live births outside marriage","19.8",""
"1989","European Free Trade Association","Total fertility rate",":",""
"1989","European Free Trade Association","Mean age of women at childbirth",":",""
"1989","European Free Trade Association","Mean age of women at birth of first child",":",""
"1989","European Free Trade Association","Percentage first order live births",":",""
"1989","Iceland","Proportion of live births outside marriage","52.9",""
"1989","Iceland","Total fertility rate","2.19",""
"1989","Iceland","Mean age of women at childbirth","27.5",""
"1989","Iceland","Mean age of women at birth of first child",":",""
"1989","Iceland","Percentage first order live births","35.6",""
"1989","Liechtenstein","Proportion of live births outside marriage","7.5",""
"1989","Liechtenstein","Total fertility rate",":",""
"1989","Liechtenstein","Mean age of women at childbirth",":",""
"1989","Liechtenstein","Mean age of women at birth of first child",":",""
"1989","Liechtenstein","Percentage first order live births",":",""
"1989","Norway","Proportion of live births outside marriage","36.4",""
"1989","Norway","Total fertility rate","1.89",""
"1989","Norway","Mean age of women at childbirth","28.0",""
"1989","Norway","Mean age of women at birth of first child",":",""
"1989","Norway","Percentage first order live births","43.5",""
"1989","Switzerland","Proportion of live births outside marriage","5.9",""
"1989","Switzerland","Total fertility rate","1.56",""
"1989","Switzerland","Mean age of women at childbirth","28.9",""
"1989","Switzerland","Mean age of women at birth of first child",":",""
"1989","Switzerland","Percentage first order live births","45.3",""
"1989","Montenegro","Proportion of live births outside marriage",":",""
"1989","Montenegro","Total fertility rate",":",""
"1989","Montenegro","Mean age of women at childbirth",":",""
"1989","Montenegro","Mean age of women at birth of first child",":",""
"1989","Montenegro","Percentage first order live births",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Proportion of live births outside marriage","7.0",""
"1989","Former Yugoslav Republic of Macedonia, the","Total fertility rate",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Mean age of women at childbirth",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Mean age of women at birth of first child",":",""
"1989","Former Yugoslav Republic of Macedonia, the","Percentage first order live births","41.9",""
"1989","Albania","Proportion of live births outside marriage",":",""
"1989","Albania","Total fertility rate",":",""
"1989","Albania","Mean age of women at childbirth",":",""
"1989","Albania","Mean age of women at birth of first child",":",""
"1989","Albania","Percentage first order live births","35.6",""
"1989","Serbia","Proportion of live births outside marriage",":",""
"1989","Serbia","Total fertility rate",":",""
"1989","Serbia","Mean age of women at childbirth",":",""
"1989","Serbia","Mean age of women at birth of first child",":",""
"1989","Serbia","Percentage first order live births",":",""
"1989","Turkey","Proportion of live births outside marriage",":",""
"1989","Turkey","Total fertility rate",":",""
"1989","Turkey","Mean age of women at childbirth",":",""
"1989","Turkey","Mean age of women at birth of first child",":",""
"1989","Turkey","Percentage first order live births",":",""
"1989","Andorra","Proportion of live births outside marriage",":",""
"1989","Andorra","Total fertility rate",":",""
"1989","Andorra","Mean age of women at childbirth",":",""
"1989","Andorra","Mean age of women at birth of first child",":",""
"1989","Andorra","Percentage first order live births",":",""
"1989","Belarus","Proportion of live births outside marriage",":",""
"1989","Belarus","Total fertility rate",":",""
"1989","Belarus","Mean age of women at childbirth",":",""
"1989","Belarus","Mean age of women at birth of first child",":",""
"1989","Belarus","Percentage first order live births",":",""
"1989","Bosnia and Herzegovina","Proportion of live births outside marriage",":",""
"1989","Bosnia and Herzegovina","Total fertility rate",":",""
"1989","Bosnia and Herzegovina","Mean age of women at childbirth",":",""
"1989","Bosnia and Herzegovina","Mean age of women at birth of first child",":",""
"1989","Bosnia and Herzegovina","Percentage first order live births",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Proportion of live births outside marriage",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Total fertility rate",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at childbirth",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Mean age of women at birth of first child",":",""
"1989","Kosovo (under United Nations Security Council Resolution 1244/99)","Percentage first order live births",":",""
"1989","Moldova","Proportion of live births outside marriage",":",""
"1989","Moldova","Total fertility rate",":",""
"1989","Moldova","Mean age of women at childbirth",":",""
"1989","Moldova","Mean age of women at birth of first child",":",""
"1989","Moldova","Percentage first order live births",":",""
"1989","Russia","Proportion of live births outside marriage",":",""
"1989","Russia","Total fertility rate",":",""
"1989","Russia","Mean age of women at childbirth",":",""
"1989","Russia","Mean age of women at birth of first child",":",""
"1989","Russia","Percentage first order live births",":",""
"1989","San Marino","Proportion of live births outside marriage",":",""
"1989","San Marino","Total fertility rate",":",""
"1989","San Marino","Mean age of women at childbirth",":",""
"1989","San Marino","Mean age of women at birth of first child",":",""
"1989","San Marino","Percentage first order live births",":",""
"1989","Ukraine","Proportion of live births outside marriage",":",""
"1989","Ukraine","Total fertility rate",":",""
"1989","Ukraine","Mean age of women at childbirth",":",""
"1989","Ukraine","Mean age of women at birth of first child",":",""
"1989","Ukraine","Percentage first order live births",":",""
"1989","Armenia","Proportion of live births outside marriage",":",""
"1989","Armenia","Total fertility rate",":",""
"1989","Armenia","Mean age of women at childbirth",":",""
"1989","Armenia","Mean age of women at birth of first child",":",""
"1989","Armenia","Percentage first order live births",":",""
"1989","Azerbaijan","Proportion of live births outside marriage",":",""
"1989","Azerbaijan","Total fertility rate",":",""
"1989","Azerbaijan","Mean age of women at childbirth",":",""
"1989","Azerbaijan","Mean age of women at birth of first child",":",""
"1989","Azerbaijan","Percentage first order live births",":",""
"1989","Georgia","Proportion of live births outside marriage",":",""
"1989","Georgia","Total fertility rate",":",""
"1989","Georgia","Mean age of women at childbirth",":",""
"1989","Georgia","Mean age of women at birth of first child",":",""
"1989","Georgia","Percentage first order live births",":",""
"1990","European Union (28 countries)","Proportion of live births outside marriage",":",""
"1990","European Union (28 countries)","Total fertility rate",":",""
"1990","European Union (28 countries)","Mean age of women at childbirth",":",""
"1990","European Union (28 countries)","Mean age of women at birth of first child",":",""
"1990","European Union (28 countries)","Percentage first order live births",":",""
"1990","European Union (27 countries)","Proportion of live births outside marriage",":",""
"1990","European Union (27 countries)","Total fertility rate",":",""
"1990","European Union (27 countries)","Mean age of women at childbirth",":",""
"1990","European Union (27 countries)","Mean age of women at birth of first child",":",""
"1990","European Union (27 countries)","Percentage first order live births",":",""
"1990","Euro area (18 countries)","Proportion of live births outside marriage",":",""
"1990","Euro area (18 countries)","Total fertility rate",":",""
"1990","Euro area (18 countries)","Mean age of women at childbirth",":",""
"1990","Euro area (18 countries)","Mean age of women at birth of first child",":",""
"1990","Euro area (18 countries)","Percentage first order live births",":",""
"1990","Euro area (17 countries)","Proportion of live births outside marriage","15.9",""
"1990","Euro area (17 countries)","Total fertility rate",":",""
"1990","Euro area (17 countries)","Mean age of women at childbirth",":",""
"1990","Euro area (17 countries)","Mean age of women at birth of first child",":",""
"1990","Euro area (17 countries)","Percentage first order live births",":",""
"1990","Euro area (16 countries)","Proportion of live births outside marriage","15.9",""
"1990","Euro area (16 countries)","Total fertility rate",":",""
"1990","Euro area (16 countries)","Mean age of women at childbirth",":",""
"1990","Euro area (16 countries)","Mean age of women at birth of first child",":",""
"1990","Euro area (16 countries)","Percentage first order live births",":",""
"1990","Belgium","Proportion of live births outside marriage","11.6",""
"1990","Belgium","Total fertility rate","1.62",""
"1990","Belgium","Mean age of women at childbirth","27.9",""
"1990","Belgium","Mean age of women at birth of first child","26.4",""
"1990","Belgium","Percentage first order live births","47.3",""
"1990","Bulgaria","Proportion of live births outside marriage","12.4",""
"1990","Bulgaria","Total fertility rate","1.82",""
"1990","Bulgaria","Mean age of women at childbirth","23.9",""
"1990","Bulgaria","Mean age of women at birth of first child",":",""
"1990","Bulgaria","Percentage first order live births","49.9",""
"1990","Czech Republic","Proportion of live births outside marriage","8.6",""
"1990","Czech Republic","Total fertility rate","1.90",""
"1990","Czech Republic","Mean age of women at childbirth","24.8",""
"1990","Czech Republic","Mean age of women at birth of first child",":",""
"1990","Czech Republic","Percentage first order live births","47.8",""
"1990","Denmark","Proportion of live births outside marriage","46.4",""
"1990","Denmark","Total fertility rate","1.67",""
"1990","Denmark","Mean age of women at childbirth","28.5",""
"1990","Denmark","Mean age of women at birth of first child","26.4",""
"1990","Denmark","Percentage first order live births","47.0",""
"1990","Germany (until 1990 former territory of the FRG)","Proportion of live births outside marriage","10.5",""
"1990","Germany (until 1990 former territory of the FRG)","Total fertility rate",":",""
"1990","Germany (until 1990 former territory of the FRG)","Mean age of women at childbirth",":",""
"1990","Germany (until 1990 former territory of the FRG)","Mean age of women at birth of first child",":",""
"1990","Germany (until 1990 former territory of the FRG)","Percentage first order live births","47.3",""
"1990","Germany (including former GDR)","Proportion of live births outside marriage","15.3",""
"1990","Germany (including former GDR)","Total fertility rate",":",""
"1990","Germany (including former GDR)","Mean age of women at childbirth",":",""
"1990","Germany (including former GDR)","Mean age of women at birth of first child",":",""
"1990","Germany (including former GDR)","Percentage first order live births","47.3",""
"1990","Estonia","Proportion of live births outside marriage","27.2",""
"1990","Estonia","Total fertility rate","2.05",""
"1990","Estonia","Mean age of women at childbirth","25.6",""
"1990","Estonia","Mean age of women at birth of first child","22.7",""
"1990","Estonia","Percentage first order live births","46.2",""
"1990","Ireland","Proportion of live births outside marriage","14.6",""
"1990","Ireland","Total fertility rate","2.11",""
"1990","Ireland","Mean age of women at childbirth","29.9",""
"1990","Ireland","Mean age of women at birth of first child",":",""
"1990","Ireland","Percentage first order live births","33.4",""
"1990","Greece","Proportion of live births outside marriage","2.2",""
"1990","Greece","Total fertility rate","1.40",""
"1990","Greece","Mean age of women at childbirth","27.2",""
"1990","Greece","Mean age of women at birth of first child",":",""
"1990","Greece","Percentage first order live births","44.6",""
"1990","Spain","Proportion of live births outside marriage","9.6",""
"1990","Spain","Total fertility rate","1.36",""
"1990","Spain","Mean age of women at childbirth","28.9",""
"1990","Spain","Mean age of women at birth of first child","26.8",""
"1990","Spain","Percentage first order live births","50.3",""
"1990","France","Proportion of live births outside marriage",":",""
"1990","France","Total fertility rate",":",""
"1990","France","Mean age of women at childbirth",":",""
"1990","France","Mean age of women at birth of first child",":",""
"1990","France","Percentage first order live births",":",""
"1990","France (metropolitan)","Proportion of live births outside marriage","30.1",""
"1990","France (metropolitan)","Total fertility rate","1.78",""
"1990","France (metropolitan)","Mean age of women at childbirth","28.3",""
"1990","France (metropolitan)","Mean age of women at birth of first child",":",""
"1990","France (metropolitan)","Percentage first order live births","42.9",""
"1990","Croatia","Proportion of live births outside marriage","7.0",""
"1990","Croatia","Total fertility rate",":",""
"1990","Croatia","Mean age of women at childbirth",":",""
"1990","Croatia","Mean age of women at birth of first child",":",""
"1990","Croatia","Percentage first order live births",":",""
"1990","Italy","Proportion of live births outside marriage","6.5",""
"1990","Italy","Total fertility rate","1.33",""
"1990","Italy","Mean age of women at childbirth","28.9",""
"1990","Italy","Mean age of women at birth of first child","26.9",""
"1990","Italy","Percentage first order live births","49.6",""
"1990","Cyprus","Proportion of live births outside marriage","0.7",""
"1990","Cyprus","Total fertility rate","2.41",""
"1990","Cyprus","Mean age of women at childbirth","27.1",""
"1990","Cyprus","Mean age of women at birth of first child",":",""
"1990","Cyprus","Percentage first order live births","38.6",""
"1990","Latvia","Proportion of live births outside marriage","16.9",""
"1990","Latvia","Total fertility rate",":",""
"1990","Latvia","Mean age of women at childbirth",":",""
"1990","Latvia","Mean age of women at birth of first child",":",""
"1990","Latvia","Percentage first order live births","47.6",""
"1990","Lithuania","Proportion of live births outside marriage","7.0",""
"1990","Lithuania","Total fertility rate","2.03",""
"1990","Lithuania","Mean age of women at childbirth","25.9",""
"1990","Lithuania","Mean age of women at birth of first child",":",""
"1990","Lithuania","Percentage first order live births","47.9",""
"1990","Luxembourg","Proportion of live births outside marriage","12.8",""
"1990","Luxembourg","Total fertility rate","1.60",""
"1990","Luxembourg","Mean age of women at childbirth","28.4",""
"1990","Luxembourg","Mean age of women at birth of first child",":",""
"1990","Luxembourg","Percentage first order live births","45.1",""
"1990","Hungary","Proportion of live births outside marriage","13.1",""
"1990","Hungary","Total fertility rate","1.87",""
"1990","Hungary","Mean age of women at childbirth","25.6",""
"1990","Hungary","Mean age of women at birth of first child",":",""
"1990","Hungary","Percentage first order live births","44.2",""
"1990","Malta","Proportion of live births outside marriage","1.8",""
"1990","Malta","Total fertility rate","2.04",""
"1990","Malta","Mean age of women at childbirth","28.9",""
"1990","Malta","Mean age of women at birth of first child",":",""
"1990","Malta","Percentage first order live births",":",""
"1990","Netherlands","Proportion of live births outside marriage","11.4",""
